/Users/bryanantonelli/Library/Python/3.9/lib/python/site-packages/urllib3/__init__.py:35: NotOpenSSLWarning: urllib3 v2 only supports OpenSSL 1.1.1+, currently the 'ssl' module is compiled with 'LibreSSL 2.8.3'. See: https://github.com/urllib3/urllib3/issues/3020
  warnings.warn(

🔍 INGEST STARTUP
• CHANNELS_DIR: /Users/bryanantonelli/forged-by-freedom/ingest/channels
• Pinecone index: forged-freedom-ai
• Embedding model: text-embedding-3-large
• Chunk tokens: 3000
• Episodes to ingest: 4184
🚀 BEGIN INGEST

✅ [1521/4184] @eliteftsofficial | Swede Burns Talks About His 9000 Calorie Diet When... | 1 chunks
✅ [1522/4184] @eliteftsofficial | Strong(her)™ Video Spotlight on IFBB Figure Pro... | 2 chunks
✅ [1523/4184] @eliteftsofficial | elitefts.com— UGSS Bench Press (10⧸4-5 2014)... | 1 chunks
✅ [1524/4184] @eliteftsofficial | Elitefts.com - John Meadows Nutritional Update wit... | 1 chunks
✅ [1525/4184] @eliteftsofficial | Finisher Friday： Overhead Press Strip Set ｜ elitef... | 1 chunks
✅ [1526/4184] @eliteftsofficial | What Age Should Kids Start Lifting Weights？ ｜ elit... | 1 chunks
✅ [1527/4184] @eliteftsofficial | Casey Williams Discusses His Bench Press Methods -... | 1 chunks
✅ [1528/4184] @eliteftsofficial | elitefts.com — Shelby Starnes： Video Inquisition (... | 1 chunks
✅ [1529/4184] @eliteftsofficial | Dave Tate's WORST injury - Table Talk - elitefts.c... | 1 chunks
✅ [1530/4184] @eliteftsofficial | Ego in Powerlifting ｜ elitefts.com... | 1 chunks
✅ [1531/4184] @eliteftsofficial | elitefts.com—Interview with Nick Showman of Showti... | 1 chunks
✅ [1532/4184] @eliteftsofficial | elitefts.com — Fat Bar JM Press with Chains from F... | 1 chunks
✅ [1533/4184] @eliteftsofficial | elitefts.com — LTT7： New Sponsored Athletes... | 1 chunks
✅ [1534/4184] @eliteftsofficial | elitefts.com—Skip Hill Seminar (Part 3)... | 3 chunks
✅ [1535/4184] @eliteftsofficial | elitefts.com - How to Make it as a Strength Coach ... | 1 chunks
✅ [1536/4184] @eliteftsofficial | Cleveland Cavaliers Strength Coach Derek Millender... | 1 chunks
✅ [1537/4184] @eliteftsofficial | elitefts.com - Single Arm Blast Strap™ Row Variati... | 1 chunks
✅ [1538/4184] @eliteftsofficial | elitefts.com—The Band Back-Pack for Bodyweight Mov... | 1 chunks
✅ [1539/4184] @eliteftsofficial | elitefts.com - The Science and Strength of Scott S... | 2 chunks
✅ [1540/4184] @eliteftsofficial | elitefts.com — So You Think You Can Deadlift？ (Par... | 1 chunks
✅ [1541/4184] @eliteftsofficial | elitefts.com—Pull Up Variations using rest-pauses ... | 1 chunks
✅ [1542/4184] @eliteftsofficial | elitefts.com—Dave Tate Takes Control of Mountain D... | 1 chunks
✅ [1543/4184] @eliteftsofficial | elitefts.com — Prone Rows - John Meadows - Mountai... | 1 chunks
✅ [1544/4184] @eliteftsofficial | elitefts.com — Shelby Starnes： Video Inquisition (... | 1 chunks
✅ [1545/4184] @eliteftsofficial | Into The Void - Do you have what it takes？... | 1 chunks
✅ [1546/4184] @eliteftsofficial | elitefts.com—Coaches Clinic： Overhead Press Progre... | 1 chunks
✅ [1547/4184] @eliteftsofficial | Elitefts.com - Table Talk Special Edition Part 2... | 1 chunks
✅ [1548/4184] @eliteftsofficial | elitefts.com - PLEXP2 Event Overview... | 1 chunks
✅ [1549/4184] @eliteftsofficial | elitefts.com - Framework - The Delusionist at the ... | 1 chunks
✅ [1550/4184] @eliteftsofficial | elitefts.com—Skip Hill Seminar (Part 1)... | 3 chunks
✅ [1551/4184] @eliteftsofficial | elitefts.com — Tate Leg Training Excerpt - 6 Month... | 1 chunks
✅ [1552/4184] @eliteftsofficial | elitefts.com—Targeted High Pull with Band... | 1 chunks
✅ [1553/4184] @eliteftsofficial | elitefts.com — The Last Set Pin Pulls with Iso's... | 1 chunks
✅ [1554/4184] @eliteftsofficial | How JM Blakley and Dave Tate Built Tendon Strength... | 1 chunks
✅ [1555/4184] @eliteftsofficial | elitefts.com — Michael Stuchiner： Video Inquisitio... | 1 chunks
✅ [1556/4184] @eliteftsofficial | Yessica Martinez Discusses JM Blakley Coaching Her... | 1 chunks
✅ [1557/4184] @eliteftsofficial | OH CRAP Edition - Women and Weight Gain - Table Ta... | 1 chunks
✅ [1558/4184] @eliteftsofficial | Happy Holidays from elitefts!... | 1 chunks
✅ [1559/4184] @eliteftsofficial | elitefts.com — Strong(her)™... | 1 chunks
✅ [1560/4184] @eliteftsofficial | elitefts.com — Log Clean & Press Combination... | 1 chunks
✅ [1561/4184] @eliteftsofficial | elitefts.com—WATCH： Getting the Most Out of Rest-P... | 1 chunks
✅ [1562/4184] @eliteftsofficial | elitefts.com — LTT7 Q&A (Part 3)... | 1 chunks
✅ [1563/4184] @eliteftsofficial | elitefts.com — Neck Extension w⧸ Harness & Mini-Ba... | 1 chunks
✅ [1564/4184] @eliteftsofficial | Only Have 3 Days a Week To Train？ ｜ elitefts.com... | 1 chunks
✅ [1565/4184] @eliteftsofficial | elitefts.com — LTT7 Q&A (Part 5)... | 1 chunks
✅ [1566/4184] @eliteftsofficial | elitefts.com—Casey Williams at RUM... | 1 chunks
✅ [1567/4184] @eliteftsofficial | elitefts.com - The Foundation of The Tier System F... | 1 chunks
✅ [1568/4184] @eliteftsofficial | Technique Teardown with Dave Tate： Episode 5 ｜ eli... | 1 chunks
✅ [1569/4184] @eliteftsofficial | elitefts.com - Sherri Whetham Goes 9⧸9 at 2015 XPC... | 1 chunks
✅ [1570/4184] @eliteftsofficial | elitefts.com - Joey Smith on Staying Fat... | 1 chunks
✅ [1571/4184] @eliteftsofficial | Elitefts.com - Table Talk Special Edition Part 3... | 1 chunks
✅ [1572/4184] @eliteftsofficial | elitefts.com—WATCH： Bench Press and The Seven Gran... | 1 chunks
✅ [1573/4184] @eliteftsofficial | elitefts.com—Skip Hill Seminar (Part 4)... | 3 chunks
✅ [1574/4184] @eliteftsofficial | elitefts.com - Strongman & Biochemistry w⧸ Mike Ma... | 1 chunks
✅ [1575/4184] @eliteftsofficial | elitefts.com - Chris Janek Talks XPC 2015 Results... | 1 chunks
✅ [1576/4184] @eliteftsofficial | elitefts.com — LTT7 Q&A (Part 2)... | 1 chunks
✅ [1577/4184] @eliteftsofficial | Daily Movements Lifters Are Screwing Up Outside of... | 1 chunks
✅ [1578/4184] @eliteftsofficial | elitefts.com - elitefts.com - Technical Demonstrat... | 1 chunks
✅ [1579/4184] @eliteftsofficial | Elitefts.com - Steated Rows with MAG Grip... | 1 chunks
✅ [1580/4184] @eliteftsofficial | elitefts.com - Kettlebell Clean with Ken & Sherri ... | 1 chunks
✅ [1581/4184] @eliteftsofficial | elitefts.com - Communication Strategies with Sport... | 3 chunks
✅ [1582/4184] @eliteftsofficial | elitefts.com—Trap Circuit... | 1 chunks
✅ [1583/4184] @eliteftsofficial | elitefts - Justin Harris on Fiber & Veggies... | 1 chunks
✅ [1584/4184] @eliteftsofficial | elitefts.com — Tate Leg Training Excerpt - 6 Month... | 1 chunks
✅ [1585/4184] @eliteftsofficial | elitefts.com - More Work in Less Time... | 3 chunks
✅ [1586/4184] @eliteftsofficial | elitefts.com — Michael Stuchiner： Video Inquisitio... | 1 chunks
✅ [1587/4184] @eliteftsofficial | elitefts.com — HORSE BALLS! Advanced Programming f... | 3 chunks
✅ [1588/4184] @eliteftsofficial | elitefts.com—Band TKE & Heel Touchdown... | 1 chunks
✅ [1589/4184] @eliteftsofficial | elitefts.com - Old School Elitefts Training Motiva... | 1 chunks
✅ [1590/4184] @eliteftsofficial | elitefts Table Talk Podcast #50 - Jim Wendler, Vin... | 15 chunks
✅ [1591/4184] @eliteftsofficial | elitefts.com — Casey Williams Totals 2000 Pounds a... | 1 chunks
✅ [1592/4184] @eliteftsofficial | elitefts.com — UGSS Adam Driggers Interview... | 2 chunks
✅ [1593/4184] @eliteftsofficial | elitefts.com — Michael Stuchiner： Video Inquisitio... | 1 chunks
✅ [1594/4184] @eliteftsofficial | elitefts.com — Strong(her) Manual Hamstring Curls... | 1 chunks
✅ [1595/4184] @eliteftsofficial | Elitefts.com - Ken Jackson Superset Leg Curls with... | 1 chunks
✅ [1596/4184] @eliteftsofficial | elitefts.com—Strength Coach Q&A： Where the profess... | 1 chunks
✅ [1597/4184] @eliteftsofficial | elitefts.com — Josh Bryant： Video Inquisition (Par... | 1 chunks
✅ [1598/4184] @eliteftsofficial | elitefts.com—Josh Bryant Seminar Destination Dalla... | 2 chunks
✅ [1599/4184] @eliteftsofficial | Table Talk Rapid Fast Edition! - Instagram Questio... | 1 chunks
✅ [1600/4184] @eliteftsofficial | elitefts.com — Backward Prowler Push... | 1 chunks
✅ [1601/4184] @eliteftsofficial | elitefts.com - Sunday Morning Strength Training Mo... | 1 chunks
✅ [1602/4184] @eliteftsofficial | elitefts.com—Core Blaster Rotational Power Exercie... | 1 chunks
✅ [1603/4184] @eliteftsofficial | elitefts.com - Clint Darden Demonstrates The Power... | 2 chunks
✅ [1604/4184] @eliteftsofficial | Hands-on Kettlebell Mechanics Workshop 2015... | 1 chunks
✅ [1605/4184] @eliteftsofficial | Dave Tate Exposes Fitness Hacks ｜ elitefts... | 2 chunks
✅ [1606/4184] @eliteftsofficial | Technique Teardown with Dave Tate： Episode 6 ｜ eli... | 1 chunks
✅ [1607/4184] @eliteftsofficial | elitefts.com — The Last Set： The Mystery Man Leg P... | 1 chunks
✅ [1608/4184] @eliteftsofficial | elitefts.com—Glute Ham Raise - COG Change & 1.5 Re... | 1 chunks
✅ [1609/4184] @eliteftsofficial | elitefts.com—Brian Schwab Video Inquisition (Part ... | 1 chunks
✅ [1610/4184] @eliteftsofficial | elitefts.com - Marshall Johnson talks XPC's 2015... | 1 chunks
✅ [1611/4184] @eliteftsofficial | elitefts.com — Nutritionist Kristin Stull discusse... | 1 chunks
✅ [1612/4184] @eliteftsofficial | elitefts.com — Upright Row with Rope & Kettlebell... | 1 chunks
✅ [1613/4184] @eliteftsofficial | elitefts.com—Marshall Joins 1100 Pound Squat Club... | 1 chunks
✅ [1614/4184] @eliteftsofficial | elitefts.com - Dave Tate Leg Press UP-set (uncut c... | 1 chunks
✅ [1615/4184] @eliteftsofficial | elitefts.com — So You Think You Can Deadlift？ (Par... | 1 chunks
✅ [1616/4184] @eliteftsofficial | elitefts.com — Chain Push Ups (strip set)... | 1 chunks
✅ [1617/4184] @eliteftsofficial | elitefts.com — Muscle Mace Triple Up Pushdowns... | 1 chunks
✅ [1618/4184] @eliteftsofficial | Elitefts Powerlifting Experience... | 1 chunks
✅ [1619/4184] @eliteftsofficial | Eliminate Shoulder & Elbow Pain With Incline Bicep... | 1 chunks
✅ [1620/4184] @eliteftsofficial | Mark Bell Makes Dave Tate Emotional ｜ elitefts.com... | 1 chunks
✅ [1621/4184] @eliteftsofficial | elitefts.com — Last Set Slight Decline Press with ... | 1 chunks
✅ [1622/4184] @eliteftsofficial | elitefts.com — SS Yoke Squat Reverse Band Squats... | 1 chunks
✅ [1623/4184] @eliteftsofficial | elitefts.com—Dave Tate Takes Control of Mountain D... | 1 chunks
✅ [1624/4184] @eliteftsofficial | Technique Teardown with Dave Tate： Episode 4 ｜ eli... | 1 chunks
✅ [1625/4184] @eliteftsofficial | elitefts™ Founder Dave Tate Performs Alternating L... | 1 chunks
✅ [1626/4184] @eliteftsofficial | elitefts.com — Dave Tate Training Log Chain Deads ... | 1 chunks
✅ [1627/4184] @eliteftsofficial | elitefts.com—Strength Coach Q&A： Technology and S&... | 1 chunks
✅ [1628/4184] @eliteftsofficial | elitefts.com—Mini-Band Shoulder Circuit (high posi... | 1 chunks
✅ [1629/4184] @eliteftsofficial | elitefts.com -— Pit Shark High Squats... | 1 chunks
✅ [1630/4184] @eliteftsofficial | elitefts.com — Interview with Zack Khan and Mark D... | 2 chunks
✅ [1631/4184] @eliteftsofficial | elitefts.com - Sprinting Problems-Prowler Solution... | 1 chunks
✅ [1632/4184] @eliteftsofficial | Training Economy For The Washed-Up Meathead ｜ elit... | 1 chunks
✅ [1633/4184] @eliteftsofficial | elitefts.com — Just Another Set... | 1 chunks
✅ [1634/4184] @eliteftsofficial | elitefts.com — Band Resisted Protrusion... | 1 chunks
✅ [1635/4184] @eliteftsofficial | Brian Alsruhe and Dave Tate Discuss Finding the Ed... | 1 chunks
✅ [1636/4184] @eliteftsofficial | Elitefts.com - John Meadows Nutritional Update wit... | 1 chunks
✅ [1637/4184] @eliteftsofficial | Finisher Friday： Ascending Push Up Challenge ｜ eli... | 1 chunks
✅ [1638/4184] @eliteftsofficial | elitefts.com - Outrageous Meet Handling Advice!... | 1 chunks
✅ [1639/4184] @eliteftsofficial | elitefts.com — Eric Maroscher： Video Inquisition (... | 1 chunks
✅ [1640/4184] @eliteftsofficial | elitefts.com — XPC Finals： Day 2... | 1 chunks
✅ [1641/4184] @eliteftsofficial | elitefts.com — Seated Hammer Curls with Chains... | 1 chunks
✅ [1642/4184] @eliteftsofficial | elitefts.com - The Comprehensive Guide to Knee Sle... | 1 chunks
✅ [1643/4184] @eliteftsofficial | elitefts.com — You Ask, We Answer (Round 3, Part 4... | 1 chunks
✅ [1644/4184] @eliteftsofficial | elitefts.com — You Ask, We Answer (Round 3, Part 1... | 1 chunks
✅ [1645/4184] @eliteftsofficial | elitefts.com — Freak Critique： Adam Driggers' Dead... | 1 chunks
✅ [1646/4184] @eliteftsofficial | elitefts.com - Swede Burns Talks About the 5th Set... | 1 chunks
✅ [1647/4184] @eliteftsofficial | elitefts.com - What would you change in powerlifti... | 1 chunks
✅ [1648/4184] @eliteftsofficial | elitefts.com—Eric Maroscher： Video Inquisition (Pa... | 1 chunks
✅ [1649/4184] @eliteftsofficial | elitefts Takeover： How Jay Nera and Casey Williams... | 1 chunks
✅ [1650/4184] @eliteftsofficial | elitefts.com—Prone Rows - Jennica Kidd - Mountian ... | 1 chunks
✅ [1651/4184] @eliteftsofficial | Elitefts.com - Close Grip Bench Press Chain Strip ... | 1 chunks
✅ [1652/4184] @eliteftsofficial | elitefts.com — UGSS Jeremy Frey Interview... | 2 chunks
✅ [1653/4184] @eliteftsofficial | elitefts.com - Indoor Spin Drill for Discus using ... | 1 chunks
✅ [1654/4184] @eliteftsofficial | elitefts.com — Questions with Clint (Part 4)... | 1 chunks
✅ [1655/4184] @eliteftsofficial | elitefts.com - Table Talk ＂Finding the Right Weigh... | 1 chunks
✅ [1656/4184] @eliteftsofficial | Finisher Friday： Upper Back Rope Rampage ｜ eliteft... | 1 chunks
✅ [1657/4184] @eliteftsofficial | elitefts.com - Smitey's 565-Pound Squat Breaks 132... | 1 chunks
✅ [1658/4184] @eliteftsofficial | elitefts.com — You Ask, We Answer with Dave Tate： ... | 1 chunks
✅ [1659/4184] @eliteftsofficial | elitefts.com - TABLE TALK IS BACK! ＂What would you... | 1 chunks
✅ [1660/4184] @eliteftsofficial | Casey Williams 12 Week Bench Press Program - elite... | 1 chunks
✅ [1661/4184] @eliteftsofficial | elitefts.com — So You Think You Can Deadlift？ (Par... | 1 chunks
✅ [1662/4184] @eliteftsofficial | elitefts.com — You Ask, We Answer (Round 3, Part 3... | 1 chunks
✅ [1663/4184] @eliteftsofficial | elitefts.com — Squat Night with Matt Wenning... | 1 chunks
✅ [1664/4184] @eliteftsofficial | elitefts.com — Discussing the mental side of diet ... | 1 chunks
✅ [1665/4184] @eliteftsofficial | Elitefts.com - 225 Bench x Suck... | 1 chunks
✅ [1666/4184] @eliteftsofficial | elitefts.com — Log Clean with Press Variations... | 1 chunks
✅ [1667/4184] @eliteftsofficial | Elitefts.com - Ted Toalston Squat Trainining... | 1 chunks
✅ [1668/4184] @eliteftsofficial | Elitefts： Comfort Grip Lat Pulls... | 1 chunks
✅ [1669/4184] @eliteftsofficial | elitefts.com — Equipment 101 - Adjustable J-Cups... | 1 chunks
✅ [1670/4184] @eliteftsofficial | elitefts.com - Core Blaster Lat Pulls... | 1 chunks
✅ [1671/4184] @eliteftsofficial | elitefts.com - Relentless Performance Vero Beach, ... | 1 chunks
✅ [1672/4184] @eliteftsofficial | elitefts.com — Bob Wahl and the ＂Snot-nosed Kid＂... | 1 chunks
✅ [1673/4184] @eliteftsofficial | The Thing About Westside Barbell That Nobody Talks... | 1 chunks
✅ [1674/4184] @eliteftsofficial | elitefts.com - Internships... | 1 chunks
✅ [1675/4184] @eliteftsofficial | elitefts.com — Matt Goodwin doing some heavy bench... | 1 chunks
✅ [1676/4184] @eliteftsofficial | elitefts.com — Anti-Rotational Drills (Pallof Pres... | 1 chunks
✅ [1677/4184] @eliteftsofficial | elitefts.com — So You Think You Can Deadlift？ (Par... | 2 chunks
✅ [1678/4184] @eliteftsofficial | elitefts.com — Chad Aichs Interview (Part 4)... | 1 chunks
✅ [1679/4184] @eliteftsofficial | elitefts.com -— Another Day In The Gym... | 1 chunks
✅ [1680/4184] @eliteftsofficial | elitefts.com - Joe Kenn on What it Takes to be a G... | 1 chunks
✅ [1681/4184] @eliteftsofficial | Team elitefts promotes 2014 Make-A-Wish books (Ver... | 1 chunks
✅ [1682/4184] @eliteftsofficial | The Bulgarian Split Squat： Which Side Should You L... | 1 chunks
✅ [1683/4184] @eliteftsofficial | elitefts.com — Reverse Band Bench Press Drop Set w... | 1 chunks
✅ [1684/4184] @eliteftsofficial | Technique Teardown with Dave Tate： Episode 2 ｜ eli... | 1 chunks
✅ [1685/4184] @eliteftsofficial | Dave Tate Reminisces About His Early Days As a Tra... | 1 chunks
✅ [1686/4184] @eliteftsofficial | Tips for Powerlifters & Physique Competitors on St... | 1 chunks
✅ [1687/4184] @eliteftsofficial | elitefts.com — Reverse Band Rep Boards Mech. Drop ... | 1 chunks
✅ [1688/4184] @eliteftsofficial | Arnold Sports Festival 2016 Part 1 - elitefts.com... | 1 chunks
✅ [1689/4184] @eliteftsofficial | elitefts.com - Wrist Straps Product Overview... | 1 chunks
✅ [1690/4184] @eliteftsofficial | elitefts.com — Questions with Clint (Part 1)... | 1 chunks
✅ [1691/4184] @eliteftsofficial | elitefts.com — Gabriel Naspinski interviews Buddy ... | 2 chunks
✅ [1692/4184] @eliteftsofficial | elitefts.com—Josh Bryant Seminar Destination Dalla... | 2 chunks
✅ [1693/4184] @eliteftsofficial | elitefts.com — Senior Content Manager Steve Colesc... | 1 chunks
✅ [1694/4184] @eliteftsofficial | elitefts.com — Tear Drop Strap Segment Pushdowns... | 1 chunks
✅ [1695/4184] @eliteftsofficial | elitefts.com — Josh Bryant： Video Inquisition (Par... | 1 chunks
✅ [1696/4184] @eliteftsofficial | elitefts.com—Kettlebell Swing 101... | 1 chunks
✅ [1697/4184] @eliteftsofficial | elitefts.com — Mini-Band Shoulder Circuit (Low Pos... | 1 chunks
✅ [1698/4184] @eliteftsofficial | Dave Tate Squat Strip Set 10⧸10⧸15 - elitefts.com... | 1 chunks
✅ [1699/4184] @eliteftsofficial | elitefts.com - Steve Goggins Talks About the Deadl... | 2 chunks
✅ [1700/4184] @eliteftsofficial | elitefts.com—Strength Coach Q&A： Changes in the Fi... | 1 chunks
✅ [1701/4184] @eliteftsofficial | How to Keep Strength While Adding Physique Trainin... | 1 chunks
✅ [1702/4184] @eliteftsofficial | Table Talk： Instagram Questions - STRESS⧸RECOVERY ... | 1 chunks
✅ [1703/4184] @eliteftsofficial | Mark Bell Recalls Telling Louie Simmons How He Squ... | 1 chunks
✅ [1704/4184] @eliteftsofficial | elitefts.com - Kettlebell Workshop Sept. 5th, 2015... | 1 chunks
✅ [1705/4184] @eliteftsofficial | How To Build The Perfect Home Gym ｜ elitefts.com... | 1 chunks
✅ [1706/4184] @eliteftsofficial | elitefts.com — So You Think You Can Deadlift？ (Par... | 1 chunks
✅ [1707/4184] @eliteftsofficial | elitefts.com—11 Athletics Performance Facility in ... | 1 chunks
✅ [1708/4184] @eliteftsofficial | elitefts - Justin Harris on How He Got Dave Tate S... | 2 chunks
✅ [1709/4184] @eliteftsofficial | elitefts.com–Single Leg RDL⧸ GM Progressions... | 1 chunks
✅ [1710/4184] @eliteftsofficial | elitefts.com — Testing New Version of Shoulder Sav... | 1 chunks
✅ [1711/4184] @eliteftsofficial | elitefts.com — Tate Reverse Band Squat 7 Months To... | 1 chunks
✅ [1712/4184] @eliteftsofficial | Build Your Main Lifts with These Band Progressions... | 1 chunks
✅ [1713/4184] @eliteftsofficial | elitefts.com - What would you change in powerlifti... | 1 chunks
✅ [1714/4184] @eliteftsofficial | elitefts.com—Band Assisted Pull-up Variations... | 1 chunks
✅ [1715/4184] @eliteftsofficial | The elitefts G3 45 Degree Back Raise and 5 Exercis... | 1 chunks
✅ [1716/4184] @eliteftsofficial | elitefts.com — From Chucks to Heels... | 2 chunks
✅ [1717/4184] @eliteftsofficial | elitefts.com - Buddy Morris Parenting Advice... | 1 chunks
✅ [1718/4184] @eliteftsofficial | Quad Thrashing Circuit ｜ elitefts.com... | 1 chunks
✅ [1719/4184] @eliteftsofficial | John Meadows Performs Straight Arm Pulldowns at el... | 1 chunks
✅ [1720/4184] @eliteftsofficial | elitefts.com - 4 Step Coaching Process... | 2 chunks
✅ [1721/4184] @eliteftsofficial | elitefts.com — Military Press with Bands... | 1 chunks
✅ [1722/4184] @eliteftsofficial | How To Train Your Ass Off with Dave Tate ｜ eliteft... | 1 chunks
✅ [1723/4184] @eliteftsofficial | elitefts.com — Matt Goodwin On The Road... | 1 chunks
✅ [1724/4184] @eliteftsofficial | Joe Kenn at the elitefts compound 2⧸27⧸15... | 1 chunks
✅ [1725/4184] @eliteftsofficial | elitefts.com - Auto Regulatory Training in a Team ... | 3 chunks
✅ [1726/4184] @eliteftsofficial | elitefts.com — Blast Strap™ Shoulder Circuit... | 1 chunks
✅ [1727/4184] @eliteftsofficial | elitefts.com—Dave Tate Interviews PL Legends Steve... | 3 chunks
✅ [1728/4184] @eliteftsofficial | elitefts.com — Dave Tate Chain Yoke Bar Box Squats... | 1 chunks
✅ [1729/4184] @eliteftsofficial | elitefts.com — So You Think You Can Deadlift？ (Par... | 1 chunks
✅ [1730/4184] @eliteftsofficial | elitefts.com — Last Set of the Day... | 1 chunks
✅ [1731/4184] @eliteftsofficial | elitefts.com - Chris ＂The Tank＂ Janek talks elitef... | 1 chunks
✅ [1732/4184] @eliteftsofficial | elitefts.com — Interview with Zack Khan and Mark D... | 2 chunks
✅ [1733/4184] @eliteftsofficial | How To Build Upper-Back Strength For a Bigger Squa... | 1 chunks
✅ [1734/4184] @eliteftsofficial | Dave Tate and JM Blakley Discuss Their Powerliftin... | 1 chunks
✅ [1735/4184] @eliteftsofficial | elitefts.com - Single Leg Sprints using an Agility... | 1 chunks
✅ [1736/4184] @eliteftsofficial | elitefts.com — Last Squat Squat with Ben Pakulski,... | 1 chunks
✅ [1737/4184] @eliteftsofficial | Ed Coan Speaks on Multi-ply Powerlifting  ｜ elitef... | 1 chunks
✅ [1738/4184] @eliteftsofficial | elitefts.com - Bulgerian Split Squat Death Set... | 1 chunks
✅ [1739/4184] @eliteftsofficial | elitefts.com — Vincent Dizenzo from the Big Semina... | 1 chunks
✅ [1740/4184] @eliteftsofficial | elitefts.com — Brazzi Training Facility... | 1 chunks
✅ [1741/4184] @eliteftsofficial | elitefts.com — Josh Bryant： Video Inquisition (Par... | 1 chunks
✅ [1742/4184] @eliteftsofficial | Swede Burns & Dave Tate Discuss Bar Position For T... | 1 chunks
✅ [1743/4184] @eliteftsofficial | elitefts.com — Yoke Bar High Box Squats From Dave ... | 1 chunks
✅ [1744/4184] @eliteftsofficial | elitefts.com—Brian Schwab Video Inquisition (Part ... | 1 chunks
✅ [1745/4184] @eliteftsofficial | Dave Tate’s Dragging Sled Workout for the Powerlif... | 1 chunks
✅ [1746/4184] @eliteftsofficial | Jim Wendler Talks About His Garage Gym Warm-Up ｜ e... | 1 chunks
✅ [1747/4184] @eliteftsofficial | elitefts.com — Mountian Dog Training (leg tri-set)... | 1 chunks
✅ [1748/4184] @eliteftsofficial | elitefts.com — Josh Bryant： Video Inquisition (Par... | 1 chunks
✅ [1749/4184] @eliteftsofficial | elitefts.com — John Meadows using the elitefts™ Sh... | 1 chunks
✅ [1750/4184] @eliteftsofficial | elitefts.com - Two Agilty Ladder Drills for Latera... | 1 chunks
✅ [1751/4184] @eliteftsofficial | Dave Tate and Casey Williams Train Chest - eliteft... | 1 chunks
✅ [1752/4184] @eliteftsofficial | elitefts.com — Shoulder Saver Incline Press Contra... | 1 chunks
✅ [1753/4184] @eliteftsofficial | elitefts.com — John Meadows Leg Curls - Extended S... | 1 chunks
✅ [1754/4184] @eliteftsofficial | Train Your Ass Off with Dave Tate： The Deadlift ｜ ... | 1 chunks
✅ [1755/4184] @eliteftsofficial | elitefts.com — Dr. Bryan Mann Interview (Part 1)... | 1 chunks
✅ [1756/4184] @eliteftsofficial | Preworkout Training Circuits - elitefts.com... | 2 chunks
✅ [1757/4184] @eliteftsofficial | Has your passion ever slipped away？ Table Talk - e... | 1 chunks
✅ [1758/4184] @eliteftsofficial | The Corporate Meathead with Dan Dalenberg ｜ elitef... | 1 chunks
✅ [1759/4184] @eliteftsofficial | elitefts.com — Steve Colescott Interviews Figure C... | 1 chunks
✅ [1760/4184] @eliteftsofficial | elitefts.com - Power Rack Packages... | 1 chunks
✅ [1761/4184] @eliteftsofficial | Do Some Training Programs Only Work If You Take PE... | 1 chunks
✅ [1762/4184] @eliteftsofficial | elitefts.com—Josh Bryant Seminar Destination Dalla... | 2 chunks
✅ [1763/4184] @eliteftsofficial | elitefts.com—Meet Chris Duffin Part 2... | 1 chunks
✅ [1764/4184] @eliteftsofficial | elitefts.com — Cambered Bar Bent Over Box Squat wi... | 1 chunks
✅ [1765/4184] @eliteftsofficial | elitefts.com — StrongHer Leg Day... | 1 chunks
✅ [1766/4184] @eliteftsofficial | elitefts.com–Low Hurdle Hop Drills... | 1 chunks
✅ [1767/4184] @eliteftsofficial | Train Your Ass Off with Dave Tate： More Bench Pres... | 2 chunks
✅ [1768/4184] @eliteftsofficial | elitefts.com - Sports Performance Summit (quick sp... | 1 chunks
✅ [1769/4184] @eliteftsofficial | elitefts.com - Clint Darden Gives Tips on Improvin... | 1 chunks
✅ [1770/4184] @eliteftsofficial | Julia Ladewski Explains Powerbuilding - elitefts.c... | 1 chunks
✅ [1771/4184] @eliteftsofficial | elitefts.com - How Ken and Sherri Whetham Changed ... | 1 chunks
✅ [1772/4184] @eliteftsofficial | elitefts.com - Find your direction at True North F... | 1 chunks
✅ [1773/4184] @eliteftsofficial | elitefts.com — Get to Know Greg McCoy... | 1 chunks
✅ [1774/4184] @eliteftsofficial | elitefts.com — Last Set Chest Supported Rows with ... | 1 chunks
✅ [1775/4184] @eliteftsofficial | elitefts.com - Three Mobility Drills to Improve th... | 1 chunks
✅ [1776/4184] @eliteftsofficial | elitefts.com - What would you change in powerlifti... | 1 chunks
✅ [1777/4184] @eliteftsofficial | elitefts.com - Swiss Press Bar (Five Grip Drop Set... | 1 chunks
✅ [1778/4184] @eliteftsofficial | elitefts.com—Eric Maroscher： Video Inquisition (Pa... | 1 chunks
✅ [1779/4184] @eliteftsofficial | elitefts.com — Tate Leg Training Excerpt - 6 Month... | 1 chunks
✅ [1780/4184] @eliteftsofficial | elitefts.com - Swede⧸Goggins Part 1... | 1 chunks
✅ [1781/4184] @eliteftsofficial | elitefts.com - Clint Darden Motivational Speech at... | 1 chunks
✅ [1782/4184] @eliteftsofficial | elitefts.com - Kettlebells for Team Sports： Ration... | 1 chunks
✅ [1783/4184] @eliteftsofficial | elitefts.com — You Ask, We Answer with Dave Tate： ... | 1 chunks
✅ [1784/4184] @eliteftsofficial | Meet Miami Powerlifter & Strongman Yessica Martine... | 1 chunks
